Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.0,0.2,1.8
3,2.7,1.0,0.0,0.3,2.7
100,89.23,50.0,0.0,10.77,89.23
200,178.29,100.0,0.0,21.71,178.29
2000,1790.19,1000.0,0.0,209.81,1790.19
10000,8950.73,4930.71,0.0,1049.27,8950.73
20000,17899.84,10042.64,0.0,2100.16,17899.84
40000,35797.7,20146.99,0.0,4202.3,35797.7
60000,53692.57,30240.87,0.0,6307.43,53692.57
80000,71591.33,40233.93,0.0,8408.67,71591.33
200000,179008.97,98300.78,0.0,20991.03,179008.97
400000,358005.49,194600.21,0.0,41994.51,358005.49
600000,537011.76,290620.25,0.0,62988.24,537011.76
800000,715986.84,386630.81,0.0,84013.16,715986.84
1000000,894991.1,482630.81,0.0,105008.9,894991.1
