Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.0,0.2,1.8
3,2.7,1.0,0.0,0.3,2.7
100,89.23,50.0,0.0,10.77,89.23
200,178.29,100.0,0.0,21.71,178.29
2000,1790.19,1000.0,0.0,209.81,1790.19
10000,8950.73,5000.0,0.0,1049.27,8950.73
20000,17899.84,10000.0,0.0,2100.16,17899.84
40000,35797.7,20000.0,0.0,4202.3,35797.7
60000,53692.57,30000.0,0.0,6307.43,53692.57
80000,71591.33,40000.0,0.0,8408.67,71591.33
200000,179008.97,100000.0,0.0,20991.03,179008.97
400000,358005.49,199064.69,0.0,41994.51,358005.49
600000,537011.76,294585.73,0.0,62988.24,537011.76
800000,715986.84,394902.68,0.0,84013.16,715986.84
1000000,894991.1,492340.37,0.0,105008.9,894991.1
